1	4046	0.764421
1	4209	1.61455
1	4870	3.18548
1	4878	0
2	4010	0.000443953
2	4916	2.62357
2	4965	2.1774
2	4974	0
3	2202	0.000268329
3	4938	0.000289642
3	4950	4.80014
3	4969	0
4	3459	3.55358
4	4240	1.24642
4	4281	0.0595289
4	4605	0
5	2680	3.1992
5	3958	1.24395
5	4757	3.55295
5	4791	0
6	2275	0.679709
6	4516	1.06731
6	4613	2.52063
6	4724	0
7	1857	6.91603e-05
7	4844	1.02371
7	4956	3.77657
7	4971	0
8	1153	1.61317
8	2664	1.98163
8	4786	3.20012
8	4980	0
9	3458	0.000728093
9	4485	1.3695
9	4979	3.55789
9	4992	0
10	2282	2.79156
10	4258	0.264277
10	4784	2.93528
10	4841	0
11	4243	1.94278
11	4657	0.901421
11	4982	3.92394
11	4993	0
12	3432	1.72648
12	4932	1.36286
12	4979	3.55126
12	4992	0
13	3617	1.55757
13	4673	1.02371
13	4956	3.77658
13	4971	0
14	4376	2.02753
14	4447	2.55702
14	4819	2.24298
14	4829	0
15	2267	1.83736
15	3246	2.37915
15	4997	2.52365
15	4998	0
16	3858	0.00320483
16	3972	1.11092
16	4920	3.68588
16	4945	0
17	4975	0.95344
17	4981	1.89277
17	4987	2.13414
17	4989	0
18	4470	3.20805
18	4573	0.000250639
18	4773	4.81006
18	4967	0
19	4381	0.543037
19	4749	4.25696
19	4876	2.60425
19	4991	0
20	3480	1.88633
20	4249	0.0470558
20	4396	4.75294
20	4797	0
21	4642	2.67991
21	4881	3.20001
21	4912	2.10358
21	4919	0
22	4599	1.56535
22	4798	1.28619
22	4967	3.52662
22	4970	0
23	1319	1.2954
23	3970	0.0159597
23	4898	4.81265
23	4975	0
24	3937	1.80956
24	4943	2.98991
24	4952	3.20009
24	4967	0
25	1600	1.72386
25	2148	1.58123
25	4927	3.19997
25	4974	0
26	4493	1.125
26	4677	1.61749
26	4687	2.05751
26	4727	0
27	3376	1.25307
27	3435	3.20014
27	4680	3.00289
27	4684	0
28	3541	0.571147
28	4046	0.620254
28	4958	4.20421
28	4975	0
29	2143	0.00300988
29	4437	0.0300559
29	4923	4.76694
29	4984	0
30	379	0.00329261
30	4953	0.981007
30	4972	3.82555
30	4988	0
31	598	1.84497
31	621	1.53965
31	4310	1.65776
31	4928	0
32	3688	0.000103816
32	4603	6.58273e-05
32	4744	4.80055
32	4974	0
33	3975	0.95344
33	4981	1.89277
33	4987	2.13414
33	4989	0
34	1356	0.416724
34	3673	0.961326
34	4903	3.8392
34	4931	0
35	2408	0.192071
35	4216	4.59653
35	4791	3.20011
35	4931	0
36	4757	0.418595
36	4763	4.37704
36	4883	3.20002
36	4911	0
37	2807	1.4135
37	3969	0.000521251
37	4872	4.79966
37	4968	0
38	4165	2.5227
38	4828	2.21219
38	4937	0.988365
38	4945	0
39	1928	0.000270502
39	4938	2.44341
39	4968	2.35704
