1	4123	1.37317
1	4919	0.90264
1	4955	7.93091
1	4977	2.61722
1	4981	1.89294
1	4984	0
2	2592	2.9709
2	2825	0.00235244
2	3664	0.0219425
2	3961	0.278964
2	4771	8.5149
2	4971	0
3	3412	0.000970386
3	4770	0.0536504
3	4857	2.30904
3	4921	6.52039
3	4945	5.83413
3	4959	0
4	2334	2.25444
4	4852	2.58558
4	4959	0.0518393
4	4968	4.22196
4	4993	4.57878
4	4995	0
5	2087	3.70107
5	4179	0.00242434
5	4461	0.00143296
5	4887	2.2029
5	4957	6.62623
5	4965	0
6	3640	4.22532
6	3757	0.00231476
6	4905	0.00490099
6	4931	0.00570995
6	4954	8.82621
6	4992	0
7	4274	1.08806
7	4659	3.4166
7	4918	0.00922656
7	4941	4.24452
7	4993	4.60133
7	4995	0
8	4107	0.150962
8	4278	0.0208122
8	4825	0.00231852
8	4864	8.41352
8	4939	5.85638
8	4998	0
9	3071	2.73881
9	3999	2.21741
9	4410	3.86194
9	4636	0.996717
9	4939	3.79466
9	4970	0
10	2518	1.95175
10	4580	0.00356725
10	4905	2.77819
10	4932	0.00517241
10	4942	8.82672
10	4992	0
11	3774	2.06332
11	3781	0.0082664
11	4937	1.55537
11	4962	2.88441
11	4981	4.40625
11	4990	0
12	28	2.63998
12	70	3.82272
12	725	1.6225
12	2003	2.58498
12	4930	3.29411
12	4956	0
13	2721	1.17719
13	3165	3.51938
13	3938	0.00768708
13	4958	0.461231
13	4977	8.36833
13	4999	0
14	1984	2.00285
14	3996	1.36981
14	4419	0.0557703
14	4951	3.67193
14	4998	5.31501
14	5000	0
15	4466	3.32528
15	4733	0.0674201
15	4943	0.0879026
15	4970	3.65354
15	4998	5.29662
15	5000	0
16	2619	3.46174
16	4281	0.0072775
16	4918	0.00818543
16	4924	2.84912
16	4978	5.98638
16	4989	0
17	199	0.00269803
17	3357	0.000100219
17	3688	3.71729
17	4638	0.505043
17	4747	8.83658
17	4989	0
18	4504	0.839859
18	4511	0.900608
18	4752	2.56788
18	4804	2.46997
18	4851	7.91644
18	4902	0
19	1633	1.01133
19	2063	0.0921915
19	4930	1.59837
19	4951	3.8875
19	4984	5.10382
19	4991	0
20	1251	1.51942
20	4642	1.97609
20	4955	0.14817
20	4957	2.13201
20	4977	4.58635
20	4992	0
21	3586	2.41436
21	4373	3.02209
21	4450	2.60807
21	4863	0.0276343
21	4885	5.8516
21	5000	0
22	3021	3.63717
22	4046	0.0017197
22	4633	0.0753716
22	4851	4.25091
22	4925	4.49016
