degree distribution (probability density function of the degree in logarithmic bins) 
7.18124	0.131527
11.6757	0.0370374
17.8336	0.0163321
27.5	0.00718949
43.0481	0.0030056
67.8085	0.00124973
102.702	0.000560463
163.179	0.000184489
245.976	7.26603e-05
395.162	4.22021e-05
492	7.34092e-07

degree distribution (degree-occurrences) 
6	0.1506
7	0.1262
8	0.0906
9	0.0696
10	0.0492
11	0.0468
12	0.0384
13	0.0304
14	0.0264
15	0.0264
16	0.0198
17	0.018
18	0.0188
19	0.013
20	0.0144
21	0.0092
22	0.0114
23	0.0102
24	0.0126
25	0.0094
26	0.0094
27	0.0084
28	0.0064
29	0.006
30	0.0064
31	0.0048
32	0.0052
33	0.0068
34	0.004
35	0.0048
36	0.0032
37	0.0028
38	0.0042
39	0.0046
40	0.0032
41	0.0034
42	0.0026
43	0.0034
44	0.0048
45	0.0024
46	0.0024
47	0.0016
48	0.0026
49	0.0022
50	0.0022
51	0.0022
52	0.0018
53	0.0016
54	0.0022
55	0.0022
56	0.002
57	0.0008
58	0.0022
59	0.0004
60	0.0012
61	0.002
62	0.0016
63	0.0016
64	0.0014
65	0.0016
66	0.0008
67	0.0008
68	0.0018
69	0.001
70	0.0016
71	0.0012
72	0.0006
73	0.0016
74	0.0012
75	0.001
76	0.0006
77	0.0018
78	0.0012
79	0.0014
80	0.0018
81	0.0008
82	0.0006
83	0.0002
84	0.0006
85	0.001
86	0.0018
87	0.001
88	0.002
89	0.0008
90	0.0002
91	0.001
92	0.0006
93	0.0002
94	0.0006
95	0.0004
96	0.0006
97	0.0006
98	0.0012
99	0.0006
100	0.0002
101	0.001
102	0.0006
103	0.0006
104	0.0002
105	0.0008
106	0.0006
107	0.0002
108	0.001
109	0.001
110	0.001
112	0.0004
113	0.0002
115	0.0004
116	0.0002
117	0.0004
119	0.0002
120	0.0004
121	0.0004
122	0.0006
123	0.0004
126	0.0008
127	0.0002
128	0.0002
129	0.0006
130	0.0002
131	0.0008
132	0.0004
135	0.0002
136	0.0006
138	0.0002
139	0.0004
141	0.0002
142	0.0002
144	0.0006
146	0.0002
148	0.0002
149	0.0004
150	0.0006
151	0.0004
152	0.0002
154	0.0006
156	0.0002
157	0.0002
158	0.0004
159	0.0002
160	0.0002
163	0.0002
164	0.0004
166	0.0002
167	0.0002
168	0.0006
170	0.0002
171	0.0004
177	0.0002
178	0.0006
179	0.0008
180	0.0002
181	0.0006
184	0.0004
186	0.0004
188	0.0006
194	0.0002
197	0.0002
201	0.0002
203	0.0002
204	0.0002
205	0.0002
207	0.0004
209	0.0002
212	0.0006
213	0.0002
214	0.0002
215	0.0002
216	0.0002
219	0.0006
226	0.0002
227	0.0004
233	0.0002
236	0.0002
237	0.0002
245	0.0002
248	0.0002
255	0.0004
256	0.0002
259	0.0002
261	0.0002
265	0.0002
267	0.0002
275	0.0002
277	0.0002
279	0.0004
283	0.0002
288	0.0002
297	0.0002
299	0.0002
308	0.0002
309	0.0002
311	0.0002
319	0.0002
325	0.0002
326	0.0002
327	0.0002
331	0.0002
335	0.0002
336	0.0002
349	0.0002
352	0.0002
363	0.0004
367	0.0002
372	0.0002
376	0.0002
377	0.0002
386	0.0002
388	0.0002
391	0.0002
397	0.0002
398	0.0002
408	0.0002
411	0.0002
412	0.0002
415	0.0002
416	0.0002
428	0.0002
430	0.0002
433	0.0002
436	0.0002
439	0.0002
443	0.0002
449	0.0002
451	0.0002
462	0.0002
468	0.0002
471	0.0004
492	0.0002


--------------------------------------
community distribution (size-occurrences)
6	0.0697674
7	0.0232558
8	0.0232558
10	0.0697674
12	0.0232558
13	0.0232558
15	0.0232558
20	0.0232558
21	0.0232558
23	0.0232558
26	0.0232558
32	0.0232558
35	0.0232558
36	0.0232558
41	0.0232558
42	0.0232558
46	0.0232558
49	0.0232558
52	0.0232558
54	0.0232558
58	0.0232558
64	0.0232558
66	0.0232558
74	0.0232558
86	0.0232558
108	0.0232558
120	0.0232558
158	0.0232558
197	0.0232558
232	0.0232558
247	0.0232558
297	0.0232558
315	0.0232558
316	0.0232558
368	0.0232558
394	0.0232558
400	0.0232558
445	0.0232558
475	0.0232558


--------------------------------------
mixing parameter (topology)
0	0.0004
0.0909091	0.0002
0.120617	0.0488
0.142857	0.0818
0.165658	0.165
0.18372	0.123
0.201591	0.2656
0.222484	0.1432
0.249568	0.0788
0.272049	0.0108
0.285833	0.0504
0.30137	0.0002
0.333333	0.0314
0.375	0.0002
0.428571	0.0002

--------------------------------------
mixing parameter (weights)
0	0.0004
0.136976	0.0008
0.151477	0.0004
0.168437	0.0004
0.187149	0.0012
0.199913	0.9878
0.216184	0.0004
0.238133	0.0046
0.255053	0.0002
0.275945	0.002
0.28768	0.0008
0.313386	0.0008
0.354135	0.0002

--------------------------------------
internal weights (weight-occurrences)
2.34592	0.781043
15.7717	0.106744
27.1098	0.0451793
38.3008	0.0240612
49.3881	0.0130248
60.477	0.00964435
71.4336	0.00668145
82.8351	0.00399694
94.0752	0.00274417
104.901	0.00171013
116.535	0.000974378
127.034	0.00079541
138.142	0.000576673
149.734	0.000497132
159.542	0.000238623
169.511	0.000397705
182.23	0.000715869
194.485	0.000437476
200.863	0.000119312
217.892	0.000417591

--------------------------------------
external weights (weight-occurrences)
0.558377	0.347758
3.71198	0.230976
6.3531	0.108054
9.00575	0.0688946
11.5941	0.0465934
14.2866	0.0368367
16.973	0.0319251
19.485	0.0262835
22.1254	0.0232303
24.7048	0.0188498
27.2648	0.016394
29.8366	0.0129426
32.4535	0.00803106
35.1665	0.00783195
37.5094	0.00484519
40.3622	0.00418146
42.6625	0.00285401
45.5465	0.0019248
47.968	0.00132745
51.2405	0.00026549
