1	2 
2	22 
3	1 
4	30 
5	4 
6	14 
7	9 
8	11 
9	29 
10	14 
11	3 
12	5 
13	14 
14	27 
15	13 
16	2 
17	22 
18	17 
19	10 
20	16 
21	5 
22	21 
23	26 
24	28 
25	7 
26	27 
27	18 
28	29 
29	21 
30	17 
31	23 
32	4 
33	18 
34	13 
35	11 
36	23 
37	5 
38	17 
39	1 
40	19 
41	15 
42	30 
43	29 
44	20 
45	1 
46	3 
47	28 
48	30 
49	9 
50	23 
51	27 
52	4 
53	23 
54	29 
55	5 
56	7 
57	22 
58	13 
59	23 
60	3 
61	15 
62	3 
63	5 
64	22 
65	7 
66	5 
67	10 
68	24 
69	5 
70	8 
71	30 
72	11 
73	25 
74	2 
75	29 
76	25 
77	18 
78	9 
79	27 
80	2 
81	2 
82	30 
83	7 
84	25 
85	4 
86	19 
87	4 
88	22 
89	26 
90	11 
91	18 
92	1 
93	2 
94	2 
95	1 
96	22 
97	22 
98	10 
99	6 
100	19 
101	20 
102	21 
103	12 
104	17 
105	27 
106	17 
107	2 
108	21 
109	18 
110	12 
111	5 
112	18 
113	16 
114	28 
115	29 
116	14 
117	10 
118	3 
119	13 
120	15 
121	17 
122	7 
123	23 
124	27 
125	30 
126	1 
127	5 
128	17 
129	28 
130	3 
131	15 
132	28 
133	5 
134	9 
135	27 
136	25 
137	28 
138	11 
139	24 
140	14 
141	29 
142	14 
143	5 
144	7 
145	18 
146	6 
147	1 
148	18 
149	26 
150	22 
151	10 
152	5 
153	18 
154	20 
155	23 
156	14 
157	21 
158	24 
159	5 
160	17 
161	17 
162	15 
163	19 
164	21 
165	15 
166	1 
167	9 
168	3 
169	30 
170	29 
171	3 
172	20 
173	4 
174	13 
175	16 
176	28 
177	30 
178	26 
179	2 
180	9 
181	25 
182	24 
183	26 
184	13 
185	28 
186	8 
187	7 
188	27 
189	28 
190	23 
191	6 
192	15 
193	7 
194	25 
195	20 
196	25 
197	18 
198	22 
199	5 
200	18 
201	1 
202	24 
203	26 
204	30 
205	12 
206	12 
207	4 
208	22 
209	23 
210	2 
211	17 
212	24 
213	1 
214	9 
215	24 
216	29 
217	11 
218	19 
219	3 
220	3 
221	14 
222	22 
223	5 
224	6 
225	18 
226	29 
227	13 
228	3 
229	9 
230	21 
231	15 
232	19 
233	6 
234	17 
235	2 
236	1 
237	2 
238	26 
239	20 
240	23 
241	24 
242	19 
243	25 
244	5 
245	2 
246	14 
247	26 
248	30 
249	2 
250	28 
251	18 
252	19 
253	10 
254	11 
255	27 
256	5 
257	27 
258	7 
259	6 
260	27 
261	30 
262	5 
263	25 
264	23 
265	8 
266	17 
267	23 
268	2 
269	9 
270	3 
271	5 
272	25 
273	16 
274	27 
275	20 
276	1 
277	1 
278	2 
279	1 
280	26 
281	20 
282	26 
283	27 
284	29 
285	2 
286	29 
287	7 
288	13 
289	7 
290	7 
291	28 
292	30 
293	4 
294	4 
295	24 
296	14 
297	12 
298	13 
299	29 
300	4 
301	8 
302	8 
303	3 
304	15 
305	8 
306	3 
307	14 
308	14 
309	21 
310	26 
311	7 
312	25 
313	21 
314	1 
315	29 
316	18 
317	28 
318	21 
319	25 
320	18 
321	3 
322	20 
323	15 
324	22 
325	28 
326	25 
327	30 
328	15 
329	10 
330	20 
331	11 
332	10 
333	13 
334	21 
335	25 
336	15 
337	14 
338	20 
339	11 
340	12 
341	29 
342	14 
343	10 
344	24 
345	14 
346	14 
347	24 
348	21 
349	24 
350	17 
351	13 
352	3 
353	6 
354	14 
355	14 
356	14 
357	1 
358	28 
359	19 
360	1 
361	16 
362	26 
363	27 
364	30 
365	21 
366	20 
367	15 
368	2 
369	29 
370	20 
371	26 
372	5 
373	29 
374	28 
375	20 
376	9 
377	30 
378	9 
379	20 
380	8 
381	25 
382	5 
383	11 
384	12 
385	9 
386	9 
387	20 
388	28 
389	24 
390	5 
391	8 
392	3 
393	26 
394	29 
395	23 
396	27 
397	8 
398	4 
399	21 
400	15 
401	5 
402	8 
403	22 
404	16 
405	2 
406	26 
407	20 
408	14 
409	14 
410	7 
411	20 
412	3 
413	14 
414	10 
415	13 
416	21 
417	1 
418	30 
419	10 
420	13 
421	23 
422	29 
423	5 
424	10 
425	29 
426	3 
427	10 
428	4 
429	29 
430	8 
431	25 
432	26 
433	27 
434	30 
435	23 
436	16 
437	10 
438	8 
439	6 
440	25 
441	29 
442	12 
443	23 
444	26 
445	6 
446	18 
447	24 
448	27 
449	23 
450	21 
451	30 
452	22 
453	13 
454	21 
455	29 
456	3 
457	15 
458	29 
459	27 
460	18 
461	17 
462	26 
463	9 
464	3 
465	17 
466	28 
467	9 
468	4 
469	17 
470	4 
471	25 
472	14 
473	1 
474	1 
475	29 
476	30 
477	6 
478	9 
479	29 
480	16 
481	26 
482	23 
483	23 
484	14 
485	30 
486	10 
487	19 
488	29 
489	15 
490	23 
491	5 
492	27 
493	13 
494	25 
495	9 
496	14 
497	26 
498	18 
499	29 
500	20 
501	24 
502	22 
503	24 
504	24 
505	27 
506	18 
507	11 
508	14 
