1	2877	0.367443
1	3796	2.98641
1	4563	1.61145
1	4682	6.09699
1	4874	0
2	3107	0.00377983
2	4891	0.169051
2	4957	3.2969
2	4968	4.35684
2	4979	0
3	4382	0.000367795
3	4764	0.20717
3	4856	3.55438
3	4927	4.06434
3	4936	0
4	3880	2.7507
4	4897	2.63846
4	4952	2.58811
4	4982	2.59967
4	4984	0
5	2704	0.407211
5	3219	0.534192
5	4296	0.792858
5	4342	6.09198
5	4742	0
6	2258	2.23133
6	4490	0.00408765
6	4856	1.69997
6	4883	6.12219
6	4927	0
7	1699	1.17267
7	4046	0.000396853
7	4850	1.16578
7	4892	6.66006
7	4977	0
8	3599	0.326635
8	4160	0.68982
8	4435	0.0731731
8	4524	6.123
8	4849	0
9	1112	0.164075
9	4881	0.0676862
9	4889	0.00118145
9	4892	7.5933
9	4977	0
10	3501	0.000681165
10	4437	0.000219105
10	4760	3.15299
10	4965	4.71386
10	4976	0
11	1207	0.000185382
11	4847	0.00134778
11	4883	3.96157
11	4927	3.86315
11	4928	0
12	2667	0.00530189
12	4540	1.47106
12	4840	6.34988
12	4924	2.24807
12	4932	0
13	4287	1.70361
13	4779	0.114555
13	4959	2.4357
13	4969	5.28452
13	4987	0
14	4593	0.364433
14	4645	0.666707
14	4754	2.74674
14	4898	4.41279
14	4930	0
15	4111	1.19216
15	4995	1.71436
15	4997	2.42307
15	4999	2.80303
15	5000	0
16	4487	0.0660489
16	4604	0.0774546
16	4618	3.35406
16	4853	7.57279
16	4872	0
17	3664	3.23844
17	4880	1.6698
17	4970	2.12606
17	4974	4.03218
17	4988	0
18	3946	3.35289
18	4702	0.428937
18	4719	3.92769
18	4813	3.43416
18	4821	0
19	634	0.380252
19	4453	0.268202
19	4603	6.65895
19	4958	3.08699
19	4989	0
20	2970	0.000822073
20	4760	0.0188697
20	4845	3.14907
20	4965	4.70994
20	4976	0
21	242	2.21555
21	3943	1.43018
21	4435	3.01177
21	4742	1.16874
21	4757	0
22	785	1.10615e-14
22	3576	1.56805
22	3937	3.28586
22	4774	2.97232
22	4796	0
23	2143	0.047281
23	4072	3.16628
23	4747	4.61268
23	4820	1.45888
23	4925	0
24	48	1.99082
24	1314	2.91657e-13
24	2406	2.38769
24	4593	3.44774
24	4746	0
25	209	0.119658
25	2407	2.45461
25	4950	3.23413
25	4957	5.37136
25	4971	0
26	1654	1.00637
26	4680	2.11457
26	4862	4.7053
26	4910	1.4139
26	4961	0
27	4879	0.69758
27	4881	3.37591
27	4889	2.69125
27	4890	3.35443
27	4959	0
28	4304	0.576372
28	4876	1.18351
28	4882	6.6426
28	4949	2.77744
28	4953	0
29	980	3.35502
29	4701	0.000769149
29	4869	2.3488
29	4957	5.47665
29	4968	0
30	2205	0.0133014
30	4557	3.3556
30	4781	2.8019
30	4888	4.97318
30	4924	0
31	2463	3.35068
31	2910	0.767944
31	4646	2.75062
31	4818	4.06781
31	4841	0
32	4899	3.35721
32	4924	2.46959
32	4941	2.5727
32	4969	2.79142
32	4987	0
33	4532	7.19166e-05
33	4627	3.35468
33	4648	0.000747698
33	4869	7.82541
33	4979	0
34	4211	0.00272403
34	4584	0.345684
34	4772	2.99744
34	4820	4.48039
34	4878	0
35	4720	0.44622
35	4758	0.021992
35	4761	1.96174
35	4815	5.39629
35	4885	0
36	426	0.2664
36	4319	2.15091
36	4551	1.05756
36	4593	3.35472
36	4652	0
37	4699	1.25295
37	4744	2.67611
37	4824	3.86007
37	4861	3.35428
37	4895	0
38	3611	0.00199262
38	4393	1.38877
38	4450	1.9654
38	4744	7.81668
38	4831	0
39	2838	1.62377
39	3949	1.03476
39	4903	2.05582
39	4919	4.73566
39	4949	0
40	3406	0.00155101
40	4899	0.869676
40	4969	3.24683
40	4985	3.7185
40	4987	0
41	2670	0.0913375
41	3889	0.0674019
41	4308	3.35424
41	4492	7.5078
41	4961	0
42	3578	3.35618
42	3668	0.00749641
42	4381	3.07109
42	4898	4.73714
42	4930	0
43	4770	0.000407991
43	4773	3.60873
43	4928	4.21711
43	4936	2.75765
43	4957	0
44	4616	0.0012531
44	4918	1.04655
44	4934	3.86982
44	4981	2.91448
44	4992	0
45	3748	1.59092
45	4994	1.73811
45	4995	2.96902
45	4999	3.34898
45	5000	0
46	4686	1.19883
46	4916	1.6698
46	4970	2.12606
46	4974	4.03218
46	4988	0
47	4206	0.000129391
47	4863	0.637829
47	4931	1.98854
47	4941	5.20831
47	4987	0
48	24	0.000881379
48	4425	2.03195
48	4747	1.01035
48	4784	4.78305
48	4871	0
49	1942	1.04491
49	4188	1.13586
49	4959	3.11364
49	4985	3.58531
49	4987	0
50	4687	3.16983
50	4820	1.59635
50	4847	1.75762
50	4853	4.65278
50	4878	0
