1	1 
2	16 
3	17 
4	2 
5	4 
6	13 
7	2 
8	20 
9	2 
10	3 
11	24 
12	8 
13	23 
14	17 
15	14 
16	25 
17	22 
18	3 
19	4 
20	19 
21	21 
22	11 
23	20 
24	9 
25	5 
26	22 
27	6 
28	9 
29	7 
30	28 
31	3 
32	7 
33	23 
34	23 
35	26 
36	23 
37	16 
38	11 
39	16 
40	2 
41	11 
42	2 
43	11 
44	7 
45	19 
46	27 
47	4 
48	3 
49	25 
50	21 
51	4 
52	7 
53	5 
54	25 
55	2 
56	18 
57	19 
58	14 
59	28 
60	5 
61	16 
62	28 
63	19 
64	21 
65	20 
66	27 
67	27 
68	3 
69	7 
70	17 
71	21 
72	12 
73	19 
74	14 
75	2 
76	14 
77	28 
78	13 
79	15 
80	19 
81	16 
82	23 
83	28 
84	21 
85	6 
86	28 
87	5 
88	16 
89	20 
90	19 
91	4 
92	12 
93	10 
94	3 
95	19 
96	7 
97	22 
98	23 
99	28 
100	26 
101	26 
102	7 
103	15 
104	4 
105	5 
106	20 
107	25 
108	20 
109	27 
110	28 
111	1 
112	23 
113	19 
114	25 
115	25 
116	13 
117	2 
118	26 
119	18 
120	1 
121	26 
122	25 
123	19 
124	3 
125	21 
126	25 
127	10 
128	8 
129	25 
130	5 
131	28 
132	16 
133	4 
134	16 
135	10 
136	21 
137	12 
138	25 
139	18 
140	2 
141	16 
142	11 
143	6 
144	11 
145	22 
146	20 
147	4 
148	5 
149	28 
150	20 
151	19 
152	4 
153	14 
154	3 
155	19 
156	3 
157	18 
158	27 
159	26 
160	3 
161	20 
162	6 
163	9 
164	1 
165	8 
166	6 
167	28 
168	4 
169	27 
170	5 
171	9 
172	14 
173	20 
174	21 
175	6 
176	19 
177	25 
178	14 
179	2 
180	1 
181	21 
182	7 
183	13 
184	25 
185	14 
186	28 
187	1 
188	23 
189	7 
190	23 
191	13 
192	26 
193	8 
194	2 
195	15 
196	13 
197	8 
198	17 
199	10 
200	17 
201	20 
202	25 
203	23 
204	14 
205	24 
206	1 
207	24 
208	13 
209	1 
210	1 
211	21 
212	16 
213	10 
214	23 
215	22 
216	10 
217	15 
218	10 
219	4 
220	25 
221	14 
222	5 
223	23 
224	7 
225	7 
226	18 
227	5 
228	23 
229	15 
230	20 
231	10 
232	12 
233	21 
234	1 
235	17 
236	11 
237	20 
238	19 
239	15 
240	3 
241	28 
242	27 
243	6 
244	7 
245	7 
246	25 
247	24 
248	11 
249	9 
250	7 
251	26 
252	15 
253	25 
254	5 
255	1 
256	24 
257	15 
258	20 
259	11 
260	14 
261	4 
262	4 
263	3 
264	1 
265	6 
266	4 
267	1 
268	5 
269	11 
270	23 
271	13 
272	21 
273	24 
274	22 
275	24 
276	25 
277	8 
278	24 
279	7 
280	21 
281	2 
282	10 
283	25 
284	10 
285	26 
286	23 
287	6 
288	18 
289	15 
290	15 
291	24 
292	19 
293	7 
294	4 
295	10 
296	27 
297	23 
298	8 
299	20 
300	1 
301	25 
302	25 
303	23 
304	2 
305	18 
306	7 
307	21 
308	7 
309	8 
310	14 
311	18 
312	28 
313	15 
314	9 
315	12 
316	7 
317	20 
318	26 
319	18 
320	26 
321	22 
322	18 
323	10 
324	28 
325	9 
326	7 
327	4 
328	25 
329	14 
330	26 
331	24 
332	16 
333	8 
334	5 
335	2 
336	12 
337	6 
338	2 
339	16 
340	18 
341	24 
342	7 
343	18 
344	18 
345	24 
346	20 
347	27 
348	28 
349	5 
350	11 
351	26 
352	2 
353	8 
354	3 
355	9 
356	16 
357	25 
358	19 
359	22 
360	20 
361	3 
362	11 
363	25 
364	7 
365	21 
366	6 
367	26 
368	14 
369	13 
370	21 
371	17 
372	25 
373	22 
374	23 
375	5 
376	3 
377	7 
378	27 
379	21 
380	23 
381	8 
382	15 
383	24 
384	1 
385	20 
386	20 
387	17 
388	2 
389	2 
390	21 
391	20 
392	27 
393	14 
394	11 
395	10 
396	5 
397	20 
398	8 
399	23 
400	2 
401	23 
402	15 
403	16 
404	9 
405	19 
406	19 
407	20 
408	19 
409	18 
410	14 
411	3 
412	5 
413	24 
414	9 
415	18 
416	23 
417	25 
418	16 
419	24 
420	27 
421	20 
422	15 
423	27 
424	15 
425	5 
426	10 
427	27 
428	6 
429	12 
430	18 
431	4 
432	10 
433	14 
434	25 
435	21 
436	22 
437	1 
438	17 
439	26 
440	9 
441	1 
442	6 
443	4 
444	18 
445	14 
446	25 
447	16 
448	26 
449	6 
450	11 
451	18 
452	15 
453	20 
454	12 
455	6 
456	13 
457	22 
458	2 
459	9 
460	3 
461	26 
462	23 
463	4 
464	7 
465	9 
466	16 
467	19 
468	18 
469	7 
470	25 
471	23 
472	7 
473	4 
474	7 
475	28 
476	25 
477	17 
478	11 
479	4 
480	21 
481	23 
482	13 
483	5 
484	11 
485	21 
486	14 
487	22 
488	14 
489	6 
490	15 
491	27 
492	12 
493	24 
494	3 
495	2 
496	6 
497	15 
498	14 
499	5 
500	13 
501	4 
502	7 
503	23 
504	22 
505	8 
506	21 
507	4 
508	14 
509	11 
510	19 
511	12 
512	22 
513	6 
514	15 
515	5 
516	1 
517	8 
518	7 
519	18 
520	26 
521	5 
522	8 
523	10 
524	21 
525	15 
526	15 
527	19 
528	18 
529	18 
530	27 
531	12 
532	26 
533	19 
534	21 
535	3 
536	12 
537	26 
538	18 
539	18 
540	2 
541	4 
542	21 
543	23 
544	27 
545	28 
546	13 
547	16 
548	2 
549	28 
550	19 
551	16 
552	13 
553	4 
554	14 
555	15 
556	27 
557	1 
558	17 
559	11 
560	28 
561	1 
562	9 
563	18 
564	4 
565	3 
566	1 
567	13 
568	3 
569	20 
570	27 
571	12 
572	23 
573	20 
574	21 
575	5 
576	15 
577	3 
578	2 
579	3 
580	4 
581	11 
582	7 
583	27 
584	3 
585	5 
586	6 
587	12 
588	17 
589	15 
590	28 
591	20 
592	11 
593	16 
594	1 
595	16 
596	24 
597	25 
598	17 
599	22 
600	20 
601	20 
602	11 
603	12 
604	11 
605	17 
606	12 
607	1 
608	26 
609	5 
610	22 
611	1 
612	15 
613	12 
614	28 
615	17 
616	2 
617	16 
618	16 
619	16 
620	19 
621	12 
622	20 
623	12 
624	5 
625	26 
626	16 
627	10 
628	11 
629	26 
630	9 
631	21 
632	13 
633	9 
634	5 
635	19 
636	12 
637	26 
638	12 
639	23 
640	21 
641	4 
642	27 
643	19 
644	13 
645	18 
646	4 
647	28 
648	16 
649	1 
650	11 
651	2 
652	25 
653	9 
654	17 
655	8 
656	2 
657	24 
658	5 
659	23 
660	2 
661	13 
662	15 
663	11 
664	22 
665	28 
666	22 
667	27 
668	25 
669	4 
670	13 
671	22 
672	22 
673	26 
674	14 
675	26 
676	23 
677	21 
678	8 
679	26 
680	2 
681	7 
682	5 
683	1 
684	25 
685	28 
686	20 
687	14 
688	9 
689	28 
690	19 
691	20 
692	14 
693	11 
694	28 
695	26 
696	5 
697	26 
698	7 
699	1 
700	24 
701	11 
702	2 
703	26 
704	6 
705	11 
706	5 
707	28 
708	14 
709	11 
710	8 
711	8 
712	23 
713	7 
714	7 
715	2 
716	10 
717	12 
718	4 
719	22 
720	19 
721	16 
722	14 
723	2 
724	14 
725	21 
726	11 
727	17 
728	19 
729	13 
730	24 
731	13 
732	11 
733	12 
734	16 
735	26 
736	6 
737	24 
738	19 
739	7 
740	4 
741	21 
742	14 
743	18 
744	19 
745	19 
746	24 
747	14 
748	12 
749	1 
750	2 
751	4 
752	3 
753	25 
754	16 
755	19 
756	20 
757	4 
758	8 
759	5 
760	16 
761	14 
762	10 
763	11 
764	28 
765	20 
766	19 
767	8 
768	10 
769	17 
770	25 
771	26 
772	22 
773	5 
774	27 
775	6 
776	12 
777	19 
