1	2306	3.38966
1	3555	1.76033
1	3768	0.776378
1	4583	2.64783
1	4686	2.75764
1	4775	5.6953
1	4890	3.68644
1	4900	4.1549
1	4923	4.98067
1	4973	0
2	943	2.94055
2	3115	0.371335
2	3538	0.665558
2	4293	2.36001
2	4622	2.75078
2	4688	4.65342
2	4847	5.06432
2	4885	5.90799
2	4892	5.86168
2	4936	0
3	1369	0.0264608
3	1381	0.992669
3	1793	0.259454
3	2760	2.5109
3	4032	2.22809
3	4523	3.70349
3	4795	6.0951
3	4955	7.4606
3	4970	6.65925
3	4984	0
4	3529	3.57351
4	3599	1.67174
4	3743	4.87281
4	4485	0.793963
4	4498	2.26309
4	4767	3.41419
4	4848	3.84802
4	4933	4.20421
4	4938	4.45437
4	4975	0
5	598	0.0270684
5	1246	2.8298
5	1683	1.01198
5	4117	3.69963
5	4275	4.23487
5	4362	2.90366
5	4566	4.84188
5	4815	4.51103
5	4818	5.67713
5	4921	0
6	1631	2.62888
6	2288	2.7005
6	2890	2.63285
6	3327	3.13487
6	3329	2.71597
6	3388	3.29578
6	3530	3.14195
6	3558	4.06799
6	4003	6.37382
6	4988	0
7	1094	2.53086
7	2905	1.77152
7	4290	1.40269
7	4498	4.6043
7	4658	2.01765
7	4671	2.28643
7	4710	4.02292
7	4848	4.45675
7	4933	4.78976
7	4947	0
8	1843	1.39561
8	2194	5.44316
8	2435	2.5689
8	2742	0.00372785
8	3367	1.02273
8	4511	3.40474
8	4761	4.86572
8	4880	4.91134
8	4882	4.87585
8	4889	0
9	199	2.26619
9	311	1.59077
9	3502	2.91876
9	4136	2.63684
9	4304	2.73719
9	4332	2.01505
9	4407	4.93679
9	4726	6.05946
9	4914	5.45421
9	4949	0
10	1240	4.30445
10	1243	2.15105
10	2354	1.23724
10	2541	2.22311
10	3692	3.33365
10	4000	4.94961
10	4145	3.69785
10	4190	4.34478
10	4258	4.98731
10	4485	0
11	1121	1.71868
11	3611	1.29039
11	3716	0.879804
11	3772	2.69012
11	3877	2.85907
11	4267	3.80945
11	4569	4.82163
11	4749	5.31432
11	4796	6.49318
11	4994	0
12	1965	3.45658
12	2430	0.000742933
12	3248	2.64073
12	3914	5.2982
12	4422	1.22651
12	4607	2.72518
12	4779	4.18229
12	4849	5.16182
12	4910	5.68136
12	4964	0
13	1827	0.789564
13	3273	3.11706
13	3894	1.33928
13	4025	3.82038
13	4175	3.87102
13	4255	2.98008
13	4555	4.80014
13	4761	3.53066
13	4792	7.2329
13	4914	0
14	1040	1.99715
14	1102	2.13989
14	1815	1.89933
14	2591	3.27102
14	2890	3.20337
14	3327	2.33414
14	3449	3.96344
14	3710	4.63851
14	4003	5.55343
14	4863	0
15	2319	0.000221201
15	3248	0.0317771
15	4496	3.30084
15	4739	3.66316
15	4793	4.18496
15	4857	3.97319
15	4864	3.33826
15	4908	6.17649
15	4991	5.80094
15	4994	0
16	2098	2.48006
16	2315	1.2804
16	3909	2.64188
16	4123	1.06097
16	4150	4.18919
16	4182	1.1081
16	4357	4.52646
16	4754	5.36613
16	4850	5.63183
16	4913	0
17	505	2.01895
17	591	2.29586
17	1965	4.04943
17	3531	4.33433
17	3726	4.63582
17	3975	1.0939
17	4106	2.36226
17	4491	4.10861
17	4966	5.0872
17	4998	0
18	950	2.12314
18	2316	0.512612
18	3053	2.12079
18	3359	1.62275
18	3715	2.47029
18	3802	5.45592
18	4270	3.58498
18	4335	4.94263
18	4610	5.84118
18	4753	0
19	2013	0.0039181
19	4026	3.06262
19	4196	0.0309474
19	4393	3.29431
19	4468	5.11845
19	4739	3.08391
19	4823	5.13358
19	4967	5.32699
19	4974	5.51435
19	4999	0
20	1942	1.26988
20	2038	1.08547
20	2764	3.60088
20	3329	2.85447
20	3334	2.78421
20	3356	3.60379
20	3552	4.53399
20	4003	4.70829
20	4563	5.59295
20	4788	0
21	654	1.34284
21	2395	2.08655
21	3569	2.3659
21	3658	2.8862
21	3787	3.0041
21	3854	3.5798
21	3974	4.95884
21	4023	4.3678
21	4244	4.26413
21	4297	0
22	614	2.60446
22	985	2.3549
22	1599	2.02991
22	1963	1.67101
22	2207	4.03984
22	3424	4.45669
22	3886	5.24472
22	4092	3.49157
22	4172	4.86864
22	4673	0
23	1346	1.11404
23	2493	2.47689
23	2715	1.42347
23	3974	2.11317
23	4176	3.25877
23	4635	3.29065
23	4677	5.97769
23	4817	5.95271
23	4846	5.45154
23	4924	0
24	1394	3.42578
24	2005	3.08943
24	2124	2.2731
24	2690	3.46094
24	3126	3.45131
24	3249	3.83704
24	3623	2.95638
24	3950	4.52604
24	3954	3.17281
24	4332	0
25	2708	1.21567
25	3403	2.37673
25	3500	1.29805
25	3785	4.11835
25	3988	3.42353
25	4090	3.5109
25	4328	3.8969
25	4388	4.66994
25	4495	4.38238
25	4508	0
26	754	0.00236289
26	2309	0.116457
26	2571	2.38395
26	2622	2.61487
26	3847	4.44406
26	4358	4.73531
26	4406	4.98084
26	4441	4.69632
26	4447	5.98319
26	4883	0
27	540	2.39629
27	4508	1.71905
27	4532	4.24508
27	4707	2.4463
27	4765	3.43452
27	4831	3.45171
27	4851	3.81069
27	4909	4.11148
27	4924	5.70941
27	4967	0
28	2552	4.39526
28	3115	1.56725
28	3136	2.79713
28	3164	0.654368
28	3359	1.14977
28	3458	2.69511
28	4211	4.79734
28	4550	5.40254
28	4631	5.40254
28	4638	0
29	239	4.15966
29	376	1.66809
29	3207	3.71771
29	4552	2.0421
29	4593	2.9053
29	4676	3.50689
29	4748	3.57299
29	4755	3.78233
29	4762	3.81973
29	4778	0
30	1012	1.5495
30	3366	3.80728
30	4029	2.66093
30	4576	2.73943
30	4617	2.96002
30	4620	3.18892
30	4659	3.26788
30	4678	4.25633
30	4736	4.18563
30	4752	0
31	792	0.00268959
31	2754	0.00127676
31	3222	0.00349126
31	3481	3.66115
31	4772	3.76355
31	4806	3.54614
31	4821	6.23373
31	4968	6.32766
31	4980	6.41355
31	4990	0
32	1852	1.47309
32	2905	3.00621
32	3741	0.00193967
32	4229	2.96914
32	4833	3.07526
32	4845	6.55663
32	4884	4.04467
32	4940	4.38414
32	4958	4.61433
32	4977	0
33	1918	1.37853
33	3676	0.145454
33	4402	3.89114
33	4650	2.8602
33	4741	4.81178
33	4896	4.4507
33	4901	5.12008
33	4907	5.0047
33	4929	5.40346
33	4948	0
34	526	0.0308715
34	2766	1.70044
34	3197	0.718815
34	4400	3.63823
34	4458	2.40069
34	4632	4.953
34	4703	4.75384
34	4869	5.13136
34	4923	5.95714
34	4973	0
35	752	1.79758
35	2055	3.04999
35	2776	1.8072
35	2892	0.361798
35	3529	2.14303
35	3919	5.02823
35	4160	3.26978
35	4261	5.03373
35	4677	6.36739
35	4861	0
36	843	2.56711
36	946	3.6117
36	958	1.98113
36	1600	2.27823
36	1923	2.57144
36	2097	3.26407
36	2563	3.98543
36	3436	4.89305
36	3878	6.56996
36	4871	0
37	1437	2.34166
37	1894	1.67325
37	2391	2.77486
37	3477	1.85721
37	3863	4.12337
37	4121	4.07999
37	4123	3.12203
37	4417	5.5995
37	4505	5.30321
37	4840	0
38	1219	3.15891
38	3779	3.12667
38	3848	5.12379
38	4494	0.83732
38	4588	3.54
38	4867	3.26621
38	4874	3.35306
38	4877	3.61734
38	4902	4.53447
38	4945	0
39	780	3.60878
39	1593	0.0973082
39	2987	1.88626
39	3681	2.29471
39	3770	2.39923
39	4032	3.2808
39	4256	3.83704
39	4315	5.26025
39	4650	6.05008
39	4766	0
40	3581	1.3141
40	3907	1.37181
40	4380	3.61769
40	4515	2.02357
40	4564	2.70384
40	4669	2.72811
40	4723	6.14823
40	4844	4.58866
40	4865	5.55828
40	4966	0
41	1328	3.99291
41	1645	0.018061
41	2900	1.5377
41	3830	2.33629
41	4053	2.40254
41	4104	3.78142
41	4176	4.45444
41	4360	4.61607
41	4529	5.14626
41	4599	0
42	1494	2.38067
42	3157	1.54247
42	3359	3.41573
42	3671	3.57336
42	3787	3.69126
42	3854	4.95129
42	4297	2.59677
42	4686	3.65991
42	4740	4.85476
42	4922	0
43	467	0.178868
43	3640	2.50013
43	3808	3.66388
43	4067	3.59779
43	4090	1.23137
43	4416	3.24862
43	4660	4.26242
43	4825	4.37433
43	4843	5.67843
43	4960	0
44	1487	0.00344052
44	4208	0.989295
44	4264	2.65871
44	4437	2.68898
44	4724	3.01924
44	4746	3.10946
44	4759	5.70832
44	4839	4.46116
44	4860	5.83784
44	4959	0
45	982	1.31882
45	2706	3.37244
45	3258	1.87265
45	4100	2.04884
45	4207	2.96279
45	4461	3.35703
45	4510	4.26634
45	4641	4.46756
45	4652	5.77978
45	4867	0
46	376	1.26552
46	1178	0.834879
46	1274	0.644482
46	4263	1.82307
46	4587	4.21033
46	4673	4.26786
46	4880	4.84029
46	4946	5.24162
46	4976	5.60111
46	4985	0
47	2069	4.36584
47	3175	0.934031
47	3321	2.08258
47	3904	0.564777
47	4186	3.5249
47	4473	3.60175
47	4584	4.87002
47	4737	5.27262
47	4743	4.89454
47	4792	0
48	2360	1.38698
48	2749	3.19417
48	3678	3.92997
48	3970	3.78721
48	4029	5.2035
48	4345	2.11372
48	4423	2.84943
48	4582	3.78629
48	4680	3.89461
48	4690	0
49	143	0.0149775
49	1032	0.0114675
49	1690	2.50327
49	2385	3.59616
49	2694	4.3001
49	4627	4.90862
49	4665	4.83081
49	4683	5.07331
49	4747	5.1897
49	4772	0
50	2044	1.57363
50	2398	1.87254
50	3225	0.119251
50	3904	0.236787
50	3990	3.68021
50	4748	4.89144
50	4824	6.04352
50	4857	6.10962
50	4881	6.31984
50	4984	0
51	1009	0.00265276
51	3425	0.140701
51	3642	0.215128
51	3908	3.50459
51	4684	3.30921
51	4708	5.30608
51	4844	5.36221
51	4903	6.44154
51	4989	5.09177
51	4991	0
52	4378	0.661773
52	4519	3.59337
52	4627	2.3436
52	4676	2.93281
52	4711	2.68882
52	4728	3.57382
52	4844	4.22106
52	4879	5.54049
52	4916	4.89573
52	4957	0
53	280	2.58971
53	2213	3.69453
53	4136	0.72523
53	4268	3.85863
53	4630	1.86654
53	4657	3.10347
53	4803	3.7127
53	4819	4.21551
53	4897	5.35222
53	4992	0
54	615	2.81557
54	3844	3.45292
54	4171	0.0207194
54	4452	5.01396
54	4666	2.18252
54	4750	2.73934
54	4777	4.53867
54	4967	4.73208
54	4974	4.91944
54	4999	0
55	601	1.62698
55	1667	0.63282
55	2631	0.424606
55	2654	2.36058
55	3296	1.96109
55	4365	6.15185
55	4710	4.7873
55	4838	5.59092
55	4857	5.57605
55	4927	0
56	731	0.884465
56	1949	1.82939
56	2195	0.404108
56	2494	2.58447
56	3169	4.07376
56	4361	4.17973
56	4566	4.64434
56	4795	6.39878
56	4912	6.45506
56	4924	0
57	248	2.29013
57	3326	3.34146
57	3973	0.864083
57	4523	4.84995
57	4628	1.51779
57	4658	3.35236
57	4832	3.8494
57	4909	4.09391
57	4912	5.29524
57	4984	0
58	195	2.31853
58	3572	3.00977
58	4021	1.39614
58	4369	4.26133
58	4553	2.56513
58	4725	2.26291
58	4745	3.70204
58	4817	3.67706
58	4846	5.37491
58	4996	0
59	961	2.61944
59	3118	3.20337
59	3517	3.38916
59	3615	3.13547
59	3712	3.13672
59	3721	3.48714
59	3821	1.74111
59	4051	3.63279
59	4274	6.22429
59	4892	0
60	858	1.1389
60	3230	0.763375
60	3614	1.2243
60	4016	3.39759
60	4360	4.28454
60	4615	3.9654
60	4691	4.59173
60	4785	6.158
60	4839	6.09672
60	4926	0
61	1634	1.47817
61	3447	1.98212
61	3505	1.78924
61	3544	2.89013
61	3934	5.19383
61	4062	3.72676
61	4115	3.06426
61	4132	4.6812
61	4229	4.04291
61	4301	0
62	1119	3.25127
62	2582	2.32667
62	3519	2.0421
62	4593	2.9053
62	4676	3.50689
62	4748	3.57299
62	4755	3.78233
62	4762	3.81973
62	4778	5.33692
62	4784	0
63	316	3.33113
63	2140	0.004526
63	3263	0.776223
63	3999	3.2458
63	4316	2.21478
63	4319	4.67005
63	4535	4.01769
63	4740	5.41253
63	4897	6.54924
63	4992	0
64	1816	2.43499
64	2461	2.90619
64	2467	3.48401
64	3268	1.4855
64	3320	3.93437
64	3456	3.59656
64	3549	1.62429
64	3820	3.68063
64	4599	5.8589
64	4906	0
65	237	3.79405
65	1060	2.78164
65	1379	2.73156
65	1899	2.71094
65	2170	3.32262
65	3162	3.90157
65	3179	4.78674
65	3670	2.3395
65	4253	3.2195
65	4618	0
66	72	1.56941
66	2181	2.57817
66	2539	0.144672
66	2655	3.00755
66	4289	3.4253
66	4315	3.321
66	4324	4.43433
66	4580	4.64383
66	4592	5.8538
66	4857	0
67	1465	0.000830378
67	3312	2.48028
67	3603	0.00094478
67	4185	4.55549
67	4335	3.4349
67	4545	3.53546
67	4842	4.46761
67	4920	5.46074
67	4983	5.56025
67	4988	0
68	2286	1.72077
68	2402	1.93099
68	2786	3.28428
68	3363	3.74437
68	3717	4.12346
68	3793	4.61665
68	4218	3.04696
68	4537	3.51818
68	4634	4.15847
68	4701	0
69	1959	3.47584
69	2765	0.557099
69	3283	2.06359
69	4096	4.02455
69	4136	2.55103
69	4239	3.0884
69	4512	4.62505
69	4636	4.6594
69	4649	6.08418
69	4826	0
70	982	1.41802
70	1750	1.69658
70	2479	3.02798
70	3469	2.81246
70	3727	3.69078
70	3743	4.15453
70	4130	5.32399
70	4391	4.53428
70	4398	3.87403
70	4590	0
71	652	1.66416
71	3283	0.997067
71	3858	2.24531
71	4156	2.45111
71	4285	2.88254
71	4316	5.10443
71	4735	5.30037
71	4756	4.40557
71	4875	4.87787
71	4953	0
72	66	2.97947
72	1903	0.856248
72	3821	1.80461
72	4155	1.08532
72	4217	2.51853
72	4523	3.41221
72	4532	5.00681
72	4832	5.14486
72	4851	6.13919
72	4887	0
73	1588	2.65971
73	3594	2.52386
73	3635	3.22027
73	3830	2.70962
73	3945	3.37787
73	3970	3.48796
73	4042	4.6514
73	4345	2.96483
73	4436	4.45571
73	4551	0
74	1028	3.6374
74	1093	2.48152
74	3322	0.0023202
74	3451	3.61283
74	3635	3.00608
74	4407	3.01309
74	4540	4.19064
74	4715	4.52363
74	4717	4.23933
74	4722	0
75	1180	2.50085
75	1868	3.60585
75	2183	3.08286
75	2793	3.40067
75	2967	1.51176
75	3084	3.73167
75	3085	3.74418
75	3263	4.8082
75	3743	3.77107
75	4005	0
76	2699	2.43794
76	3307	4.44859
76	4195	3.977
76	4285	0.00145185
76	4381	1.34537
76	4588	3.86111
76	4877	4.11637
76	4898	4.12539
76	4902	5.6695
76	4998	0
77	1800	1.72888
77	3109	2.90673
77	3403	2.1567
